928.387, 49.361, 540.525
926.812, 49.363, 539.056
925.185, 49.361, 537.645
923.458, 49.361, 536.322
921.665, 49.361, 535.089
919.814, 49.361, 533.973
917.892, 49.362, 532.93
915.973, 49.361, 531.996
914.052, 49.36, 531.143
912.048, 49.354, 530.326
910.034, 49.355, 529.625
907.968, 49.362, 529.008
905.924, 49.366, 528.524
903.821, 49.364, 528.117
901.724, 49.358, 527.8
899.677, 49.355, 527.545
897.679, 49.355, 527.345
895.492, 49.358, 527.16
893.313, 49.358, 526.994
891.114, 49.356, 526.839
889.107, 49.358, 526.705
886.913, 49.36, 526.572
884.683, 49.36, 526.446
882.495, 49.36, 526.335
880.372, 49.36, 526.25
878.226, 49.358, 526.207
876.074, 49.358, 526.188
873.86, 49.358, 526.182
871.807, 49.358, 526.184
869.653, 49.357, 526.19
867.404, 49.356, 526.199
865.131, 49.354, 526.209
862.86, 49.352, 526.22
860.591, 49.346, 526.231
858.307, 49.318, 526.242
856.25, 49.259, 526.252
854.128, 49.172, 526.262
851.944, 49.071, 526.271
849.703, 48.969, 526.282
847.405, 48.858, 526.291
845.389, 48.747, 526.297
843.329, 48.612, 526.303
841.224, 48.448, 526.306
839.069, 48.255, 526.308
836.865, 48.041, 526.308
834.611, 47.818, 526.309
832.306, 47.593, 526.309
829.951, 47.382, 526.314
827.952, 47.203, 526.319
825.918, 47.015, 526.323
823.847, 46.825, 526.325
821.741, 46.649, 526.333
819.601, 46.478, 526.342
817.424, 46.327, 526.361
815.215, 46.202, 526.387
812.975, 46.076, 526.414
810.719, 45.968, 526.446
808.459, 45.881, 526.484
806.195, 45.8, 526.524
803.928, 45.732, 526.569
801.634, 45.692, 526.622
799.311, 45.666, 526.68
796.96, 45.673, 526.747
794.583, 45.704, 526.821
792.183, 45.756, 526.901
789.758, 45.825, 526.987
787.31, 45.903, 527.077
784.836, 46.008, 527.174
782.342, 46.149, 527.279
780.329, 46.268, 527.368
778.303, 46.409, 527.462
776.267, 46.581, 527.562
774.221, 46.758, 527.667
772.161, 46.937, 527.773
770.09, 47.142, 527.87
768.009, 47.369, 527.966
765.915, 47.583, 528.053
763.808, 47.799, 528.126
761.69, 48.018, 528.184
759.561, 48.237, 528.22
757.418, 48.447, 528.239
755.263, 48.643, 528.233
753.093, 48.819, 528.203
750.908, 48.971, 528.156
748.707, 49.095, 528.102
746.489, 49.197, 528.04
744.256, 49.277, 527.981
742.013, 49.34, 527.927
739.758, 49.386, 527.878
737.493, 49.417, 527.831
735.217, 49.433, 527.786
732.931, 49.431, 527.742
730.632, 49.413, 527.699
728.32, 49.385, 527.657
725.995, 49.362, 527.617
